t_h,C_central_ng_mL
117.82914572864321,5.712789277961886
117.94974874371859,5.669360390295785
118.07035175879398,5.626303076729427
118.19095477386935,5.583614177313173
118.31155778894473,5.5412905558909635
118.4321608040201,5.499329100113223
118.55276381909547,5.457726721424349
118.67336683417085,5.416480355048562
118.79396984924622,5.3755869599572685
118.9145728643216,5.33504351883238
119.03517587939699,5.294847038014949
119.15577889447236,5.254994547450241
119.27638190954774,5.2154831006189575
119.39698492462311,5.1763097744675
119.51758793969849,5.1374716693234355
119.63819095477388,5.098965908813501
119.75879396984925,5.060789639765236
119.87939698492463,5.022940032114472
120.0,4.985414278796119
120.0,4.985414278796119
120.12060301507537,5.944543260265372
120.24120603015075,6.837142828204844
120.36180904522612,7.667196219870075
120.48241206030151,8.438452739420388
120.60301507537689,9.154441552694069
120.72361809045226,9.818484587845864
120.84422110552764,10.433708493908286
120.96482412060301,11.003056258511112
121.08542713567839,11.529297974409104
121.20603015075378,12.015040724992637
121.32663316582915,12.46273843559431
121.44723618090453,12.874700675897568
121.5678391959799,13.253101027600827
121.68844221105527,13.599985356210704
121.80904522613065,13.917278914832028
121.92964824120602,14.206793667260529
122.05025125628141,14.47023489327926
122.17085427135679,14.70920724677826
122.29145728643216,14.925220976979178
122.41206030150754,15.119697117616171
122.53266331658291,15.293972947728419
122.65326633165829,15.449306843277972
122.77386934673366,15.586882780197687
